Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-26 10:16:53.521785,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:53.605565,"(15, 24)",Male,Angry
1,1,0,2020-05-26 10:16:53.780097,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:53.861124,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:54.034893,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:54.115681,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:54.287440,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:54.370707,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:54.541253,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:54.625058,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:54.798595,"(25, 32)",Male,Disgust
1,1,1,2020-05-26 10:16:54.880047,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:55.051117,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:55.133893,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:55.303980,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:55.386757,"(15, 24)",Male,Angry
1,1,0,2020-05-26 10:16:55.561709,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:55.647378,"(15, 24)",Female,Angry
1,1,0,2020-05-26 10:16:55.824393,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:55.906176,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:56.078232,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:56.160565,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:56.339018,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:56.435507,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:56.629968,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:16:56.722720,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:56.918381,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:16:57.008143,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:57.181318,"(25, 32)",Male,Surprised
1,1,2,2020-05-26 10:16:57.263629,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:57.433706,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:16:57.516825,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:57.687614,"(25, 32)",Male,Happy
1,1,2,2020-05-26 10:16:57.772007,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:57.943945,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:58.024978,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:58.199059,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:58.282981,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:58.454549,"(25, 32)",Male,Surprised
1,1,2,2020-05-26 10:16:58.539319,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:58.712855,"(25, 32)",Male,Surprised
1,1,2,2020-05-26 10:16:58.797155,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:58.969306,"(25, 32)",Male,Happy
1,1,2,2020-05-26 10:16:59.051087,"(0, 3)",Female,Angry
1,1,0,2020-05-26 10:16:59.223642,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:16:59.305407,"(4, 7)",Female,Angry
1,1,0,2020-05-26 10:16:59.556734,"(25, 32)",Male,Happy
1,1,2,2020-05-26 10:16:59.640512,"(4, 7)",Female,Angry
