Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-09 17:01:31.163960,"(48, 59)",Female,Sad
1,1,0,2020-05-09 17:01:31.377411,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:31.603380,"(25, 32)",Female,Happy
1,1,0,2020-05-09 17:01:31.826382,"(25, 32)",Female,Happy
1,1,0,2020-05-09 17:01:32.029638,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:32.244120,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:32.460519,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:32.694332,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:32.910155,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:33.130873,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:33.344264,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:33.558652,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:33.776931,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:34.009685,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:34.227930,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:34.458796,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:34.690821,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:34.926158,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:35.142622,"(15, 24)",Female,Sad
1,1,0,2020-05-09 17:01:35.358271,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:35.574879,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:35.806464,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:36.041187,"(48, 59)",Female,Happy
1,1,0,2020-05-09 17:01:36.274087,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:36.507792,"(48, 59)",Female,Sad
1,1,0,2020-05-09 17:01:36.723394,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:36.942485,"(48, 59)",Female,Happy
1,1,0,2020-05-09 17:01:37.172285,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:37.389448,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:37.609041,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:37.821854,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:38.038099,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:38.258073,"(25, 32)",Male,Happy
